date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2022-08-07,14:00,Premier League,Matchweek 1,Sun,Home,L,1,2,Brighton,1.4,1.5,62.0,73711.0,Harry Maguire,4-3-3,Paul Tierney,Match Report,,5.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-08-13,17:30,Premier League,Matchweek 2,Sat,Away,L,0,4,Brentford,0.9,1.6,66.0,17051.0,Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-08-22,20:00,Premier League,Matchweek 3,Mon,Home,W,2,1,Liverpool,1.8,1.3,30.0,74147.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,,5.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-08-27,12:30,Premier League,Matchweek 4,Sat,Away,W,1,0,Southampton,1.1,1.4,51.0,31196.0,Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-09-01,20:00,Premier League,Matchweek 5,Thu,Away,W,1,0,Leicester City,1.5,0.7,47.0,32226.0,Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,,2.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-09-04,16:30,Premier League,Matchweek 6,Sun,Home,W,3,1,Arsenal,1.5,1.3,40.0,73431.0,Bruno Fernandes,4-2-3-1,Paul Tierney,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-02,14:00,Premier League,Matchweek 9,Sun,Away,L,3,6,Manchester City,1.7,3.2,47.0,53475.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,,7.0,1.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-09,19:00,Premier League,Matchweek 10,Sun,Away,W,2,1,Everton,1.4,0.6,60.0,39258.0,Bruno Fernandes,4-2-3-1,David Coote,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,D,0,0,Newcastle Utd,0.8,0.8,63.0,73726.0,Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,,2.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-19,20:15,Premier League,Matchweek 12,Wed,Home,W,2,0,Tottenham,1.5,0.6,52.0,73677.0,Bruno Fernandes,4-2-3-1,Simon Hooper,Match Report,,10.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-22,17:30,Premier League,Matchweek 13,Sat,Away,D,1,1,Chelsea,0.8,1.1,52.0,39503.0,Bruno Fernandes,4-1-4-1,Stuart Attwell,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-10-30,16:15,Premier League,Matchweek 14,Sun,Home,W,1,0,West Ham,1.2,1.1,53.0,73682.0,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,3.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-11-06,14:00,Premier League,Matchweek 15,Sun,Away,L,1,3,Aston Villa,0.5,0.6,58.0,42058.0,Cristiano Ronaldo,4-2-3-1,Anthony Taylor,Match Report,,3.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-11-13,16:30,Premier League,Matchweek 16,Sun,Away,W,2,1,Fulham,2.5,1.4,47.0,24246.0,Bruno Fernandes,4-2-3-1,Paul Tierney,Match Report,,9.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-12-27,20:00,Premier League,Matchweek 17,Tue,Home,W,3,0,Nott'ham Forest,2.4,0.7,65.0,73608.0,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,8.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-12-31,12:30,Premier League,Matchweek 18,Sat,Away,W,1,0,Wolves,2.0,0.7,54.0,31658.0,Bruno Fernandes,4-2-3-1,Robert Jones,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-01-03,20:00,Premier League,Matchweek 19,Tue,Home,W,3,0,Bournemouth,2.2,0.6,58.0,73322.0,Harry Maguire,4-2-3-1,Michael Salisbury,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-01-14,12:30,Premier League,Matchweek 20,Sat,Home,W,2,1,Manchester City,1.7,0.6,30.0,75546.0,Bruno Fernandes,4-2-3-1,Stuart Attwell,Match Report,,3.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-01-18,20:00,Premier League,Matchweek 7,Wed,Away,D,1,1,Crystal Palace,2.1,0.5,60.0,23343.0,Bruno Fernandes,4-2-3-1,Robert Jones,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-01-22,16:30,Premier League,Matchweek 21,Sun,Away,L,2,3,Arsenal,0.4,3.1,43.0,60325.0,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-02-04,15:00,Premier League,Matchweek 22,Sat,Home,W,2,1,Crystal Palace,2.0,1.3,52.0,73420.0,Bruno Fernandes,4-2-3-1,Andre Marriner,Match Report,,4.0,1.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-02-08,20:00,Premier League,Matchweek 8,Wed,Home,D,2,2,Leeds United,2.0,0.6,66.0,73456.0,Bruno Fernandes,4-2-3-1,Simon Hooper,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-02-12,14:00,Premier League,Matchweek 23,Sun,Away,W,2,0,Leeds United,1.1,1.8,66.0,36919.0,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,5.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-02-19,14:00,Premier League,Matchweek 24,Sun,Home,W,3,0,Leicester City,4.4,1.6,57.0,73578.0,Bruno Fernandes,4-2-3-1,Stuart Attwell,Match Report,,8.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-03-05,16:30,Premier League,Matchweek 26,Sun,Away,L,0,7,Liverpool,0.8,2.8,41.0,53001.0,Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-03-12,14:00,Premier League,Matchweek 27,Sun,Home,D,0,0,Southampton,0.8,1.0,47.0,73439.0,Bruno Fernandes,4-1-4-1,Anthony Taylor,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-02,16:30,Premier League,Matchweek 29,Sun,Away,L,0,2,Newcastle Utd,0.4,3.7,54.0,52268.0,Bruno Fernandes,4-2-3-1,Stuart Attwell,Match Report,,1.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-05,20:00,Premier League,Matchweek 25,Wed,Home,W,1,0,Brentford,1.2,0.7,64.0,73309.0,Bruno Fernandes,4-2-3-1,John Brooks,Match Report,,3.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-08,12:30,Premier League,Matchweek 30,Sat,Home,W,2,0,Everton,3.4,1.0,63.0,73509.0,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,11.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-16,16:30,Premier League,Matchweek 31,Sun,Away,W,2,0,Nott'ham Forest,3.5,0.7,68.0,29435.0,Harry Maguire,4-2-3-1,Simon Hooper,Match Report,,7.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-27,20:15,Premier League,Matchweek 33,Thu,Away,D,2,2,Tottenham,2.0,2.5,60.0,61586.0,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,7.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-04-30,14:00,Premier League,Matchweek 34,Sun,Home,W,1,0,Aston Villa,1.2,0.6,57.0,73592.0,Bruno Fernandes,4-1-4-1,Jarred Gillett,Match Report,,6.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-04,20:00,Premier League,Matchweek 28,Thu,Away,L,0,1,Brighton,1.4,2.3,41.0,31577.0,Bruno Fernandes,4-3-3,Andre Marriner,Match Report,,5.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-07,19:00,Premier League,Matchweek 35,Sun,Away,L,0,1,West Ham,1.2,1.3,65.0,62477.0,Bruno Fernandes,4-2-3-1,Peter Bankes,Match Report,,4.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-13,15:00,Premier League,Matchweek 36,Sat,Home,W,2,0,Wolves,3.2,0.3,48.0,73570.0,Bruno Fernandes,4-2-3-1,John Brooks,Match Report,,9.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-20,15:00,Premier League,Matchweek 37,Sat,Away,W,1,0,Bournemouth,1.4,1.0,59.0,10240.0,Bruno Fernandes,4-2-3-1,Chris Kavanagh,Match Report,,5.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-25,20:00,Premier League,Matchweek 32,Thu,Home,W,4,1,Chelsea,5.2,1.9,42.0,73561.0,Bruno Fernandes,4-2-3-1,Stuart Attwell,Match Report,,8.0,1.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2023-05-28,16:30,Premier League,Matchweek 38,Sun,Home,W,2,1,Fulham,2.9,1.8,53.0,73465.0,Harry Maguire,4-2-3-1,Robert Jones,Match Report,,8.0,0.0,2022-2023,Manchester United,https://fbref.com/en/squads/19538871/2022-2023/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-08-14,12:30,Premier League,Matchweek 1,Sat,Home,W,5,1,Leeds United,1.5,0.5,49.0,72732.0,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,8.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-08-22,14:00,Premier League,Matchweek 2,Sun,Away,D,1,1,Southampton,1.8,0.7,63.0,32000.0,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-08-29,16:30,Premier League,Matchweek 3,Sun,Away,W,1,0,Wolves,0.6,2.1,56.0,30621.0,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-09-11,15:00,Premier League,Matchweek 4,Sat,Home,W,4,1,Newcastle Utd,2.5,0.4,63.0,72732.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-09-19,14:00,Premier League,Matchweek 5,Sun,Away,W,2,1,West Ham,2.0,1.6,60.0,60000.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,10.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-09-25,12:30,Premier League,Matchweek 6,Sat,Home,L,0,1,Aston Villa,2.2,1.0,59.0,72922.0,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,4.0,1.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-10-02,12:30,Premier League,Matchweek 7,Sat,Home,D,1,1,Everton,1.0,1.3,72.0,73128.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-10-16,15:00,Premier League,Matchweek 8,Sat,Away,L,2,4,Leicester City,1.2,2.4,51.0,32219.0,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-10-24,16:30,Premier League,Matchweek 9,Sun,Home,L,0,5,Liverpool,1.6,3.4,38.0,73088.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-10-30,17:30,Premier League,Matchweek 10,Sat,Away,W,3,0,Tottenham,1.5,1.0,42.0,60356.0,Harry Maguire,3-5-2,Stuart Attwell,Match Report,,4.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-11-06,12:30,Premier League,Matchweek 11,Sat,Home,L,0,2,Manchester City,0.9,1.6,33.0,73086.0,Harry Maguire,3-5-2,Michael Oliver,Match Report,,1.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-11-20,15:00,Premier League,Matchweek 12,Sat,Away,L,1,4,Watford,1.4,2.7,61.0,21087.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-11-28,16:30,Premier League,Matchweek 13,Sun,Away,D,1,1,Chelsea,0.9,2.7,35.0,40041.0,Bruno Fernandes,4-3-1-2,Anthony Taylor,Match Report,,2.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-12-02,20:15,Premier League,Matchweek 14,Thu,Home,W,3,2,Arsenal,1.9,1.4,44.0,73123.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,9.0,1.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-12-05,14:00,Premier League,Matchweek 15,Sun,Home,W,1,0,Crystal Palace,0.9,0.5,61.0,73172.0,Harry Maguire,4-2-2-2,Craig Pawson,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-12-11,17:30,Premier League,Matchweek 16,Sat,Away,W,1,0,Norwich City,2.0,1.2,52.0,27606.0,Harry Maguire,4-2-2-2,Darren England,Match Report,,4.0,1.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-12-27,20:00,Premier League,Matchweek 19,Mon,Away,D,1,1,Newcastle Utd,1.6,1.3,68.0,52178.0,Harry Maguire,4-2-2-2,Craig Pawson,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-12-30,20:15,Premier League,Matchweek 20,Thu,Home,W,3,1,Burnley,2.4,1.1,57.0,73121.0,Harry Maguire,4-2-2-2,Jonathan Moss,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-01-03,17:30,Premier League,Matchweek 21,Mon,Home,L,0,1,Wolves,0.8,0.7,51.0,73045.0,Cristiano Ronaldo,4-2-2-2,Mike Dean,Match Report,,2.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-01-15,17:30,Premier League,Matchweek 22,Sat,Away,D,2,2,Aston Villa,1.0,1.9,46.0,41968.0,Bruno Fernandes,4-3-3,David Coote,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-01-19,20:00,Premier League,Matchweek 17,Wed,Away,W,3,1,Brentford,2.3,2.3,56.0,17094.0,Bruno Fernandes,4-2-3-1,Andre Marriner,Match Report,,5.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-01-22,15:00,Premier League,Matchweek 23,Sat,Home,W,1,0,West Ham,1.9,0.3,57.0,73130.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-02-08,20:00,Premier League,Matchweek 24,Tue,Away,D,1,1,Burnley,1.8,0.4,63.0,21233.0,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,5.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-02-12,12:30,Premier League,Matchweek 25,Sat,Home,D,1,1,Southampton,2.1,0.8,53.0,73084.0,Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,,7.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-02-15,20:15,Premier League,Matchweek 18,Tue,Home,W,2,0,Brighton,1.7,0.7,50.0,73012.0,Harry Maguire,4-2-3-1,Peter Bankes,Match Report,,7.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-02-20,14:00,Premier League,Matchweek 26,Sun,Away,W,4,2,Leeds United,2.2,1.8,46.0,36715.0,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,9.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-02-26,15:00,Premier League,Matchweek 27,Sat,Home,D,0,0,Watford,2.8,0.6,67.0,73152.0,Bruno Fernandes,4-2-3-1,Kevin Friend,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-03-06,16:30,Premier League,Matchweek 28,Sun,Away,L,1,4,Manchester City,0.5,2.7,31.0,53165.0,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,2.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-03-12,17:30,Premier League,Matchweek 29,Sat,Home,W,3,2,Tottenham,1.0,1.5,43.0,73458.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,6.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-02,17:30,Premier League,Matchweek 31,Sat,Home,D,1,1,Leicester City,0.9,0.8,54.0,73444.0,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,,5.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-09,12:30,Premier League,Matchweek 32,Sat,Away,L,0,1,Everton,0.8,0.4,67.0,39080.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,4.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-16,15:00,Premier League,Matchweek 33,Sat,Home,W,3,2,Norwich City,1.9,1.5,61.0,73381.0,Harry Maguire,4-3-3,Andy Madley,Match Report,,9.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-19,20:00,Premier League,Matchweek 30,Tue,Away,L,0,4,Liverpool,0.1,2.0,29.0,52686.0,Harry Maguire,3-4-3,Martin Atkinson,Match Report,,1.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-23,12:30,Premier League,Matchweek 34,Sat,Away,L,1,3,Arsenal,1.8,2.3,46.0,60223.0,Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,,5.0,1.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-04-28,19:45,Premier League,Matchweek 37,Thu,Home,D,1,1,Chelsea,0.5,1.9,36.0,73564.0,Bruno Fernandes,4-2-3-1,Mike Dean,Match Report,,3.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-05-02,20:00,Premier League,Matchweek 35,Mon,Home,W,3,0,Brentford,2.0,0.6,63.0,73482.0,Bruno Fernandes,4-2-3-1,Chris Kavanagh,Match Report,,4.0,1.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-05-07,17:30,Premier League,Matchweek 36,Sat,Away,L,0,4,Brighton,0.9,2.3,58.0,31637.0,Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,,5.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2022-05-22,16:00,Premier League,Matchweek 38,Sun,Away,L,0,1,Crystal Palace,0.7,0.6,61.0,25434.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,4.0,0.0,2021-2022,Manchester United,https://fbref.com/en/squads/19538871/2021-2022/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-09-19,17:30,Premier League,Matchweek 2,Sat,Home,L,1,3,Crystal Palace,1.2,1.6,75.0,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-09-26,12:30,Premier League,Matchweek 3,Sat,Away,W,3,2,Brighton,1.5,2.5,47.0,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,2.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-10-04,16:30,Premier League,Matchweek 4,Sun,Home,L,1,6,Tottenham,0.9,3.4,39.0,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,1.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-10-17,20:00,Premier League,Matchweek 5,Sat,Away,W,4,1,Newcastle Utd,2.3,0.9,63.0,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,11.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-10-24,17:30,Premier League,Matchweek 6,Sat,Home,D,0,0,Chelsea,0.6,0.2,51.0,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-11-01,16:30,Premier League,Matchweek 7,Sun,Home,L,0,1,Arsenal,0.4,1.0,54.0,,Harry Maguire,4-1-2-1-2◆,Mike Dean,Match Report,,2.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
