result,venue,season,win_percent_before_team2,win_percent_diff,draw_percent_before_team2,lose_percent_before_team2,head2head_win_percent,head2head_draw_percent,head2head_lost_percent,is_opponent_big6,ELO_before_match_team2,ELO_before_diff,average_score_before_match_team1,average_score_before_match_team2,average_score_before_match_diff
W,Away,2009-2010,0.0,0.8,0.6,0.4,1.0,0.0,0.0,0,1355.3609601355329,334.198675137912,2.6,0.6,2.0
L,Away,2009-2010,0.2,0.6000000000000001,0.4,0.4,0.7,0.3,0.0,0,1505.5201885305037,260.3886069417126,2.6,1.0,1.6
L,Home,2009-2010,0.8,-0.20000000000000007,0.0,0.2,0.2,0.4,0.4,1,1838.6000430586444,-84.10293873842124,2.0,2.4,-0.3999999999999999
W,Home,2009-2010,0.4,0.0,0.4,0.2,0.5,0.0,0.5,0,1541.4301250706078,179.70532227397143,1.4,1.6,-0.20000000000000018
W,Away,2009-2010,0.2,0.39999999999999997,0.6,0.2,0.3,0.5,0.2,1,1634.5246629445037,106.27720953969947,1.8,1.2,0.6000000000000001
D,Away,2009-2010,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0,1361.011078859863,420.3124760386911,1.8,0.6,1.2000000000000002
W,Home,2009-2010,0.2,0.2,0.6,0.2,0.5,0.0,0.5,0,1277.002466717182,525.2362493757821,1.4,1.2,0.19999999999999996
W,Home,2009-2010,0.8,-0.20000000000000007,0.2,0.0,0.5,0.4,0.1,0,1766.7752224101937,39.52133364254041,2.0,2.6,-0.6000000000000001
W,Away,2009-2010,0.4,0.4,0.2,0.4,0.6,0.4,0.0,0,1253.693667535464,591.3976129215823,2.6,1.4,1.2000000000000002
D,Home,2009-2010,0.2,0.6000000000000001,0.8,0.0,0.6,0.2,0.2,0,1451.7876328968243,477.9896883547676,2.6,1.4,1.2000000000000002
W,Away,2009-2010,0.2,0.39999999999999997,0.6,0.2,0.5,0.2,0.3,0,1370.1819218788812,537.5954148419019,2.2,1.2,1.0000000000000002
W,Home,2009-2010,0.2,0.6000000000000001,0.6,0.2,0.6,0.1,0.3,0,1366.9322797636864,612.5954148419019,2.6,1.2,1.4000000000000001
D,Away,2009-2010,0.4,0.4,0.2,0.4,0.5,0.4,0.1,0,1660.829657742806,320.8408478958502,2.6,1.4,1.2000000000000002
L,Home,2009-2010,0.8,-0.20000000000000007,0.2,0.0,0.3,0.4,0.3,1,1887.909542546981,111.94914824449802,2.2,2.6,-0.3999999999999999
L,Away,2009-2010,0.8,-0.4,0.2,0.0,0.2,0.3,0.5,1,2021.381127131396,-70.70401849555515,1.6,2.6,-1.0
W,Home,2009-2010,0.6,-0.19999999999999996,0.4,0.0,0.3,0.5,0.2,1,1756.4263153151735,149.2230786848586,1.4,2.2,-0.8000000000000003
W,Home,2009-2010,0.0,0.4,0.6,0.4,0.7,0.2,0.1,0,1316.178393785469,608.0678080026637,1.4,0.6,0.7999999999999999
W,Away,2009-2010,0.4,0.0,0.6,0.0,0.6666666666666666,0.0,0.3333333333333333,0,1547.3085267795311,379.13541023729726,1.4,1.8,-0.40000000000000013
W,Home,2009-2010,0.2,0.39999999999999997,0.0,0.8,0.0,1.0,0.0,0,1050.2770196119402,943.5667950740717,1.8,0.6,1.2000000000000002
W,Away,2009-2010,0.2,0.6000000000000001,0.2,0.6,0.6666666666666666,0.0,0.3333333333333333,0,954.5621309406804,1039.6084580689287,2.4,0.8,1.5999999999999999
W,Home,2009-2010,0.4,0.6,0.0,0.6,0.4,0.3,0.3,0,1188.106826942944,868.4068100550919,3.0,1.2,1.8
D,Away,2009-2010,0.4,0.6,0.2,0.4,0.6,0.3,0.1,0,1605.9940240812905,451.02209982370437,3.0,1.4,1.6
W,Home,2009-2010,0.4,0.4,0.4,0.2,1.0,0.0,0.0,0,1255.2183365489186,823.3289149371858,2.6,1.6,1.0
L,Away,2009-2010,0.8,0.0,0.0,0.2,0.5,0.5,0.0,1,1855.386952148872,223.70202205248893,2.6,2.4,0.20000000000000018
L,Away,2009-2010,0.2,0.39999999999999997,0.2,0.6,0.8888888888888888,0.1111111111111111,0.0,0,1122.9321827567508,942.6419863888843,2.0,0.8,1.2
D,Home,2009-2010,0.6,-0.19999999999999996,0.0,0.4,0.6,0.1,0.3,1,1920.9260842283152,144.374325795005,1.4,1.8,-0.40000000000000013
L,Away,2009-2010,0.2,0.0,0.6,0.2,0.8,0.1,0.1,0,1371.2992100009285,684.1719805968903,1.0,1.2,-0.19999999999999996
W,Home,2009-2010,0.2,0.0,0.4,0.4,0.7,0.1,0.2,0,1408.0970828391858,646.1799224698646,0.8,1.0,-0.19999999999999996
D,Away,2010-2011,0.0,0.0,0.0,0.0,0.4,0.4,0.2,1,1500.0,0.0,0.0,0.0,0.0
W,Home,2010-2011,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,1546.875,-46.875,1.0,3.0,-2.0
W,Away,2010-2011,0.5,0.0,0.0,0.5,0.7,0.1,0.2,0,1502.803217498415,57.44607859679104,2.0,1.5,0.5
W,Home,2010-2011,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.7,0.1,0.2,0,1541.6113906493392,55.00830126277788,2.333333333333333,1.6666666666666667,0.6666666666666663
D,Away,2010-2011,0.25,0.5,0.5,0.25,0.7,0.2,0.1,0,1516.3015407643466,117.19866576853428,2.5,1.25,1.25
L,Home,2010-2011,0.4,0.19999999999999996,0.2,0.4,0.75,0.125,0.125,0,1502.0889501941413,139.53843300248673,2.2,1.4,0.8000000000000003
L,Away,2010-2011,0.8,-0.20000000000000007,0.0,0.2,0.2,0.2,0.6,1,1711.722592872898,-113.26200878645272,2.0,2.4,-0.3999999999999999
W,Home,2010-2011,0.0,0.4,0.6,0.4,0.5,0.4,0.1,0,1448.156049655147,100.9951518862706,1.4,0.6,0.7999999999999999
W,Away,2010-2011,0.8,-0.4,0.2,0.0,0.6,0.1,0.3,1,1671.0963782445217,-99.5316575060358,1.4,2.6,-1.2000000000000002
W,Home,2010-2011,0.2,0.2,0.6,0.2,0.4,0.3,0.3,0,1374.0848749530942,229.02852578694137,1.4,1.2,0.19999999999999996
L,Home,2010-2011,0.4,0.19999999999999996,0.2,0.4,0.6,0.3,0.1,0,1529.4423240564142,86.86392576166668,1.8,1.4,0.40000000000000013
W,Away,2010-2011,0.2,0.39999999999999997,0.2,0.6,1.0,0.0,0.0,0,1341.658349249085,235.7437671393311,1.8,0.8,1.0
W,Away,2010-2011,0.4,0.4,0.6,0.0,0.5,0.3,0.2,0,1501.5175070795924,135.53059890406917,2.4,1.8,0.5999999999999999
L,Home,2010-2011,0.2,0.6000000000000001,0.4,0.4,0.4,0.5,0.1,1,1539.686349445942,140.21914567037402,2.4,1.0,1.4
W,Away,2010-2011,0.2,0.39999999999999997,0.6,0.2,0.4,0.5,0.1,0,1504.5606659681555,132.12574610949628,1.8,1.2,0.6000000000000001
W,Home,2010-2011,0.0,0.6,0.6,0.4,0.7,0.1,0.2,0,1436.5700242576754,251.22731125879773,1.8,0.6,1.2000000000000002
L,Away,2010-2011,0.6,0.20000000000000007,0.4,0.0,0.3,0.3,0.4,1,1750.126735604469,-50.41752114838437,2.4,2.2,0.19999999999999973
W,Home,2010-2011,0.0,0.6,0.6,0.4,0.2,0.2,0.6,1,1744.7615904997542,-80.80560122757743,1.8,0.6,1.2000000000000002
D,Away,2010-2011,0.2,0.39999999999999997,0.4,0.4,0.8,0.1,0.1,0,1377.6440068120864,332.37970016816075,1.8,1.0,0.8
W,Away,2010-2011,0.2,0.39999999999999997,0.6,0.2,0.5,0.4,0.1,0,1469.24539169138,259.34796259433483,2.0,1.2,0.8
D,Home,2010-2011,0.8,-0.20000000000000007,0.0,0.2,0.6,0.1,0.3,1,1833.7530070111973,-33.71439990367776,2.0,2.4,-0.3999999999999999
W,Away,2010-2011,0.4,0.0,0.4,0.2,0.5,0.2,0.3,0,1258.0871321644304,544.3698350834657,1.6,1.6,0.0
W,Home,2010-2011,0.2,0.39999999999999997,0.6,0.2,0.7,0.2,0.1,0,1356.7644593371504,529.5402069185945,2.2,1.2,1.0000000000000002
W,Home,2010-2011,0.2,0.39999999999999997,0.6,0.2,0.5,0.3,0.2,0,1417.507680946013,472.7600226410202,2.2,1.2,1.0000000000000002
D,Away,2010-2011,0.4,0.4,0.4,0.2,0.5,0.3,0.2,0,1462.8850940052823,431.24016362969974,2.6,1.6,1.0
W,Home,2010-2011,0.4,0.19999999999999996,0.0,0.6,1.0,0.0,0.0,0,1251.030112028114,664.2401467630859,2.2,1.2,1.0000000000000002
W,Home,2010-2011,0.4,0.4,0.0,0.6,0.75,0.0,0.25,0,1421.8768623341018,494.9969182068221,2.6,1.2,1.4000000000000001
D,Home,2010-2011,0.2,0.6000000000000001,0.0,0.8,0.6,0.3,0.1,0,1565.702698149663,354.590502444305,2.6,0.6,2.0
D,Away,2010-2011,0.2,0.39999999999999997,0.6,0.2,0.6666666666666666,0.1111111111111111,0.2222222222222222,0,1279.36984081864,621.6706556786069,2.2,1.2,1.0000000000000002
D,Home,2010-2011,0.0,0.4,0.4,0.6,0.7,0.1,0.2,0,1289.330818974237,635.3518751945835,1.8,0.4,1.4
W,Away,2010-2011,0.2,0.2,0.2,0.6,1.0,0.0,0.0,0,1317.9278294890607,583.0124214694818,1.8,0.8,1.0
D,Home,2010-2011,0.6,-0.19999999999999996,0.0,0.4,0.4,0.4,0.2,1,1707.714925118873,265.69810124382616,1.8,1.8,0.0
D,Away,2010-2011,0.2,0.0,0.6,0.2,0.4,0.4,0.2,1,1828.834652045532,128.48185444108526,1.4,1.2,0.19999999999999996
L,Away,2010-2011,0.4,-0.2,0.2,0.4,0.8,0.1,0.1,0,1432.8411869943964,533.3207495557333,1.4,1.4,0.0
W,Home,2010-2011,0.8,-0.6000000000000001,0.2,0.0,0.3,0.2,0.5,1,2167.43372540898,-204.04429439986757,1.2,2.6,-1.4000000000000001
L,Away,2010-2011,0.2,0.2,0.6,0.2,0.8,0.0,0.2,0,1383.320297220708,627.8173012841128,1.6,1.2,0.40000000000000013
L,Home,2010-2011,0.4,-0.2,0.4,0.2,0.5,0.4,0.1,0,1363.2839064548623,645.8859354034507,1.0,1.6,-0.6000000000000001
D,Away,2010-2011,0.6,-0.39999999999999997,0.2,0.2,0.7,0.1,0.2,0,1541.1814718384358,406.97002000596376,0.8,2.0,-1.2
D,Away,2011-2012,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0,1500.0,0.0,0.0,0.0,0.0
L,Home,2011-2012,0.0,0.0,1.0,0.0,0.3,0.5,0.2,1,1500.0,0.0,1.0,1.0,0.0
L,Away,2011-2012,1.0,-1.0,0.0,0.0,0.4,0.2,0.4,1,1543.75,-81.25,0.5,3.0,-2.5
W,Home,2011-2012,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0,1457.3603122933328,-60.187297752815766,0.3333333333333333,0.6666666666666666,-0.3333333333333333
L,Away,2011-2012,0.0,0.25,0.25,0.75,0.7,0.2,0.1,0,1398.7714393523822,35.01159495028742,1.0,0.25,0.75
W,Home,2011-2012,0.2,0.0,0.0,0.8,0.8,0.0,0.2,0,1408.1464116549694,-2.4748853851128843,0.8,0.6,0.20000000000000007
L,Away,2011-2012,0.6,-0.19999999999999996,0.0,0.4,0.4,0.4,0.2,1,1544.169925937827,-94.43676088141979,1.2,1.8,-0.6000000000000001
W,Home,2011-2012,0.2,0.2,0.4,0.4,0.5,0.4,0.1,0,1477.2098881106867,-67.01763013419304,1.2,1.0,0.19999999999999996
W,Home,2011-2012,0.4,0.19999999999999996,0.2,0.4,0.6666666666666666,0.0,0.3333333333333333,0,1561.67240463554,-114.27592849633834,1.8,1.4,0.40000000000000013
W,Away,2011-2012,0.6,0.0,0.0,0.4,0.3,0.2,0.5,1,1668.458065310759,-171.6537144052454,1.8,1.8,0.0
W,Home,2011-2012,0.4,0.4,0.4,0.2,0.6,0.2,0.2,0,1431.0271268910749,86.12351851161748,2.4,1.6,0.7999999999999998
W,Away,2011-2012,0.2,0.6000000000000001,0.4,0.4,1.0,0.0,0.0,0,1426.829382607449,123.4431623743817,2.4,1.0,1.4
D,Home,2011-2012,0.2,0.8,0.2,0.6,0.6,0.2,0.2,0,1454.7244691412832,137.45637788084719,3.0,0.8,2.2
W,Away,2011-2012,0.2,0.6000000000000001,0.2,0.6,0.7,0.2,0.1,0,1234.5615452938468,348.2141840745228,2.6,0.8,1.8
W,Home,2011-2012,0.4,0.4,0.0,0.6,0.6,0.3,0.1,0,1410.704934966374,254.6895619538882,2.6,1.2,1.4000000000000001
L,Away,2011-2012,0.6,0.20000000000000007,0.2,0.2,0.5,0.2,0.3,1,1961.0573080711656,-283.9419082192403,2.6,2.0,0.6000000000000001
W,Away,2011-2012,0.2,0.39999999999999997,0.2,0.6,0.4,0.4,0.2,0,1450.8885992044566,173.9277194092224,2.0,0.8,1.2
D,Home,2011-2012,0.2,0.39999999999999997,0.2,0.6,1.0,0.0,0.0,0,1206.4639138467503,464.05841132980527,2.0,0.8,1.2
W,Home,2011-2012,0.0,0.6,0.4,0.6,0.0,0.0,0.0,0,1401.0564872408934,247.70014566926238,2.0,0.4,1.6
L,Away,2011-2012,0.2,0.39999999999999997,0.4,0.4,0.6,0.3,0.1,0,1455.6368300456677,205.2286754833881,2.0,1.0,1.0
L,Away,2011-2012,0.2,0.2,0.6,0.2,1.0,0.0,0.0,0,1500.9541470344243,145.2362245559982,1.4,1.2,0.19999999999999996
L,Home,2011-2012,0.6,-0.19999999999999996,0.0,0.4,0.3,0.2,0.5,1,1939.142657170808,-311.8502857180076,1.4,1.8,-0.40000000000000013
D,Away,2011-2012,0.4,-0.2,0.2,0.4,0.9,0.0,0.1,0,1167.1798870963407,451.20986418089774,0.8,1.4,-0.5999999999999999
W,Home,2011-2012,0.4,-0.2,0.2,0.4,0.6,0.2,0.2,0,1254.4978114719993,385.4265550019986,0.8,1.4,-0.5999999999999999
W,Away,2011-2012,0.8,-0.6000000000000001,0.0,0.2,0.5,0.4,0.1,0,1592.7057066815617,57.640118018555995,0.8,2.4,-1.5999999999999999
W,Home,2011-2012,0.4,0.0,0.4,0.2,0.3,0.4,0.3,1,1833.5115554540985,-146.77835223758802,1.4,1.6,-0.20000000000000018
W,Away,2011-2012,0.2,0.39999999999999997,0.4,0.4,0.2,0.5,0.3,1,1703.9445473271037,43.99501761366196,2.0,1.0,1.0
W,Home,2011-2012,0.4,0.4,0.4,0.2,0.3,0.5,0.2,0,1574.429687917897,208.69598150036404,2.6,1.6,1.0
W,Away,2011-2012,0.4,0.6,0.4,0.2,0.7,0.2,0.1,0,1464.1717840932436,333.40607484460315,3.0,1.6,1.4
W,Home,2011-2012,0.2,0.8,0.4,0.4,0.5,0.3,0.2,0,1462.567630766234,389.5135794333755,3.0,1.0,2.0
L,Away,2011-2012,0.2,0.8,0.2,0.6,1.0,0.0,0.0,0,1210.4537590587452,650.0294314954913,3.0,0.8,2.2
W,Home,2011-2012,0.4,0.4,0.4,0.2,0.5,0.2,0.3,1,2164.8901988871644,-305.85454512768433,2.4,1.6,0.7999999999999998
W,Away,2011-2012,0.0,0.8,0.0,1.0,0.8571428571428571,0.1428571428571428,0.0,0,850.53853889874,1061.827729481817,2.4,0.0,2.4
L,Home,2011-2012,0.6,0.20000000000000007,0.2,0.2,0.7,0.2,0.1,0,1150.6611634128526,849.0116955110004,2.4,2.0,0.3999999999999999
D,Home,2011-2012,0.4,0.19999999999999996,0.4,0.2,0.3,0.2,0.5,1,1824.780480831541,112.86020773650262,1.8,1.6,0.19999999999999996
D,Away,2011-2012,0.2,0.2,0.4,0.4,0.7142857142857143,0.0,0.2857142857142857,0,1356.754111584519,573.039709403377,1.4,1.0,0.3999999999999999
D,Home,2011-2012,0.2,0.2,0.2,0.6,1.0,0.0,0.0,0,1384.873653368168,568.139345552984,1.6,0.8,0.8
W,Away,2011-2012,0.4,-0.2,0.4,0.2,0.6,0.2,0.2,0,1346.5559298261287,583.2869765108617,1.2,1.6,-0.40000000000000013
D,Home,2012-2013,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0,1500.0,0.0,0.0,0.0,0.0
D,Away,2012-2013,0.0,0.0,1.0,0.0,0.625,0.125,0.25,0,1500.0,0.0,1.0,1.0,0.0
W,Away,2012-2013,0.0,0.0,0.5,0.5,0.3,0.4,0.3,1,1461.5643911892714,38.43560881072858,1.0,0.5,0.5
W,Home,2012-2013,0.0,0.3333333333333333,0.0,1.0,0.5,0.3,0.2,0,1406.1059337294482,135.5257218337556,1.6666666666666667,0.0,1.6666666666666667
D,Away,2012-2013,0.5,0.0,0.5,0.0,0.5,0.2,0.3,1,1569.5234992001408,3.536938787723102,2.0,2.0,0.0
L,Home,2012-2013,0.8,-0.4,0.2,0.0,0.3,0.2,0.5,1,1638.696931852846,-65.38199945244878,1.8,2.6,-0.8
W,Away,2012-2013,0.4,0.0,0.4,0.2,0.6,0.2,0.2,0,1581.072060958753,-33.19481214117195,1.6,1.6,0.0
L,Away,2012-2013,0.0,0.6,0.4,0.6,0.75,0.25,0.0,0,1300.6598228683386,281.1454499721708,2.0,0.4,1.6
W,Home,2012-2013,0.0,0.4,0.4,0.6,0.5,0.0,0.5,0,1327.2698492591298,244.19634910324885,1.4,0.4,0.9999999999999999
L,Away,2012-2013,0.8,-0.4,0.0,0.2,0.2,0.2,0.6,1,1692.5994160423654,-108.82621584626509,1.4,2.4,-1.0
D,Home,2012-2013,0.2,0.2,0.6,0.2,0.5,0.3,0.2,0,1599.676343286436,-56.63345533859069,1.2,1.2,0.0
W,Home,2012-2013,0.4,0.0,0.0,0.6,0.4,0.3,0.3,1,1520.0056471187315,27.076632690770566,1.4,1.2,0.19999999999999996
D,Away,2012-2013,0.2,0.2,0.2,0.6,0.5,0.3,0.2,0,1305.9730685607708,281.4565366117006,1.4,0.8,0.5999999999999999
D,Away,2012-2013,0.2,0.2,0.6,0.2,0.8,0.2,0.0,0,1611.744434880212,-7.5737351155949,1.6,1.2,0.40000000000000013
L,Home,2012-2013,0.4,-0.2,0.6,0.0,0.5,0.0,0.5,0,1571.524673198841,32.101138823072915,1.2,1.8,-0.6000000000000001
W,Home,2012-2013,0.6,-0.39999999999999997,0.0,0.4,0.6,0.2,0.2,0,1639.5901203030242,-76.91927640288782,1.2,1.8,-0.6000000000000001
W,Away,2012-2013,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0,1296.9601272166608,311.3798630384731,1.6,0.0,1.6
W,Away,2012-2013,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0,1276.273475685368,407.0738746347681,1.6,0.8,0.8
W,Home,2012-2013,0.4,0.19999999999999996,0.0,0.6,0.4,0.5,0.1,0,1366.8069849869737,373.5654057768811,2.0,1.2,0.8
D,Away,2012-2013,0.2,0.6000000000000001,0.4,0.4,0.5,0.3,0.2,0,1268.848316613413,481.3014883258554,2.4,1.0,1.4
L,Home,2012-2013,0.8,0.0,0.0,0.2,0.4,0.3,0.3,1,1890.6052666190585,-118.40216451092738,2.6,2.4,0.20000000000000018
L,Away,2012-2013,0.6,0.0,0.2,0.2,0.3,0.1,0.6,1,1816.865754618978,-69.85584843874699,2.0,2.0,0.0
W,Home,2012-2013,0.2,0.2,0.2,0.6,0.7,0.2,0.1,0,1472.5383442158009,237.02171648084732,1.4,0.8,0.5999999999999999
D,Home,2012-2013,0.6,-0.19999999999999996,0.0,0.4,0.4,0.3,0.3,1,1541.6003660679955,187.04016666679695,1.4,1.8,-0.40000000000000013
W,Home,2012-2013,0.0,0.2,0.4,0.6,0.5555555555555556,0.2222222222222222,0.2222222222222222,0,1407.032421572627,309.31475925916607,1.0,0.4,0.6
W,Away,2012-2013,0.4,0.0,0.2,0.4,0.4,0.5,0.1,0,1398.4454170931715,326.91639729629514,1.4,1.4,0.0
W,Home,2012-2013,0.2,0.39999999999999997,0.4,0.4,0.4,0.4,0.2,0,1179.8783878825366,599.7226236290048,2.0,1.0,1.0
L,Away,2012-2013,0.6,0.20000000000000007,0.4,0.0,0.4,0.3,0.3,1,1906.145610634316,-124.62579225878494,2.6,2.2,0.3999999999999999
W,Away,2012-2013,0.4,0.19999999999999996,0.0,0.6,0.3333333333333333,0.0,0.6666666666666666,0,1572.700309342953,166.8173187566265,2.0,1.2,0.8
W,Home,2012-2013,0.0,0.8,0.0,1.0,1.0,0.0,0.0,0,1107.1840494958988,686.5718834201348,2.4,0.0,2.4
W,Away,2012-2013,0.4,0.4,0.2,0.4,0.7,0.1,0.2,0,1536.7180685033118,258.68721834133794,2.4,1.4,1.0
W,Home,2012-2013,0.0,0.8,0.6,0.4,0.6,0.2,0.2,0,1327.231050586451,519.1709020715064,2.4,0.6,1.7999999999999998
D,Home,2012-2013,0.8,0.0,0.2,0.0,0.7,0.3,0.0,0,1715.5184352380672,134.47932510156784,2.4,2.6,-0.20000000000000018
W,Away,2012-2013,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0,1438.6094511973035,402.16767984082435,2.6,1.4,1.2000000000000002
D,Home,2012-2013,0.6,0.20000000000000007,0.2,0.2,0.2,0.1,0.7,1,2287.5055078141622,-389.8460697817759,2.6,2.0,0.6000000000000001
W,Away,2012-2013,0.0,0.6,0.4,0.6,0.6666666666666666,0.0,0.3333333333333333,0,979.4147846974548,938.4518221245461,2.2,0.4,1.8000000000000003
W,Home,2012-2013,0.2,0.39999999999999997,0.2,0.6,0.6,0.2,0.2,0,1129.7136934473156,850.3725007442933,2.2,0.8,1.4000000000000001
W,Away,2012-2013,0.2,0.39999999999999997,0.4,0.4,0.5,0.4,0.1,0,1218.3373114943636,762.3987716078357,2.2,1.0,1.2000000000000002
L,Home,2013-2014,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0,1500.0,0.0,0.0,0.0,0.0
W,Away,2013-2014,1.0,-1.0,0.0,0.0,0.4,0.4,0.2,0,1531.25,-68.75,0.0,3.0,-3.0
W,Home,2013-2014,1.0,-0.5,0.0,0.0,0.3,0.3,0.4,1,1555.8570110134108,-63.18209325743783,1.5,3.0,-1.5
W,Away,2013-2014,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.5,0.1,0,1429.6876234507276,99.85836315678011,2.0,0.3333333333333333,1.6666666666666667
W,Home,2013-2014,0.5,0.25,0.25,0.25,0.6,0.2,0.2,0,1529.5443408106123,47.992431432901185,2.25,1.75,0.5
W,Away,2013-2014,0.4,0.4,0.2,0.4,0.5,0.0,0.5,0,1500.5403565085944,109.3491128534929,2.4,1.4,1.0
D,Away,2013-2014,0.4,0.6,0.4,0.2,0.7,0.1,0.2,0,1490.6522289287652,160.01023649412969,3.0,1.6,1.4
W,Home,2013-2014,0.4,0.4,0.0,0.6,0.6666666666666666,0.1666666666666666,0.1666666666666666,0,1435.8433341391149,225.58236889047953,2.6,1.2,1.4000000000000001
W,Away,2013-2014,0.0,0.8,0.0,1.0,0.5,0.5,0.0,0,1261.691089728714,418.4953181959261,2.6,0.0,2.6
W,Home,2013-2014,0.6,0.20000000000000007,0.2,0.2,0.4,0.4,0.2,1,1672.3387199645003,76.66131428251742,2.6,2.0,0.6000000000000001
L,Away,2013-2014,0.6,0.20000000000000007,0.2,0.2,0.2,0.2,0.6,1,1585.9452166201258,192.41219705040635,2.6,2.0,0.6000000000000001
W,Home,2013-2014,0.6,0.0,0.4,0.0,0.5,0.4,0.1,0,1648.4205261090856,114.41713461397671,2.0,2.2,-0.20000000000000018
W,Away,2013-2014,0.2,0.6000000000000001,0.4,0.4,0.0,0.0,0.0,0,1432.8944453605636,355.52163826679885,2.4,1.0,1.4
W,Home,2013-2014,0.4,0.4,0.0,0.6,0.75,0.0,0.25,0,1415.95869518194,449.947235603883,2.4,1.2,1.2
D,Home,2013-2014,0.4,0.4,0.6,0.0,0.6,0.4,0.0,0,1704.374204419977,166.76507636662132,2.4,1.8,0.5999999999999999
L,Away,2013-2014,0.6,0.0,0.2,0.2,0.3,0.3,0.4,1,1784.1374351488118,75.84598616064045,2.0,2.0,0.0
D,Home,2013-2014,0.8,-0.20000000000000007,0.0,0.2,0.3,0.0,0.7,1,1801.704158872696,23.93110912505199,2.0,2.4,-0.3999999999999999
W,Away,2013-2014,0.2,0.2,0.2,0.6,0.8,0.2,0.0,0,1290.934730144408,532.9812742025524,1.6,0.8,0.8
W,Away,2013-2014,0.6,-0.19999999999999996,0.2,0.2,0.6,0.3,0.1,0,1688.2978984392687,207.28488057252775,1.6,2.0,-0.3999999999999999
W,Home,2013-2014,0.2,0.2,0.2,0.6,1.0,0.0,0.0,0,1334.745687491118,608.7944563297149,1.6,0.8,0.8
W,Away,2013-2014,0.2,0.39999999999999997,0.2,0.6,0.5,0.3,0.2,0,1433.698754106868,512.0302189137105,2.0,0.8,1.2
W,Home,2013-2014,0.4,0.4,0.0,0.6,0.5,0.4,0.1,0,1179.160959429888,825.9520377828801,2.6,1.2,1.4000000000000001
D,Away,2013-2014,0.4,0.6,0.2,0.4,0.5,0.4,0.1,0,1534.0812986297342,471.6721068099898,3.0,1.4,1.6
W,Home,2013-2014,0.4,0.4,0.2,0.4,0.6666666666666666,0.3333333333333333,0.0,0,1213.946928681433,813.702250027419,2.6,1.4,1.2000000000000002
L,Away,2013-2014,0.6,0.20000000000000007,0.4,0.0,0.4,0.4,0.2,1,1785.455958636096,242.87998881516796,2.6,2.2,0.3999999999999999
D,Home,2013-2014,0.4,0.19999999999999996,0.2,0.4,0.2,0.2,0.6,1,1649.146357195331,360.6164887444852,2.0,1.4,0.6000000000000001
W,Home,2013-2014,0.6,-0.19999999999999996,0.2,0.2,0.5,0.4,0.1,0,1278.6123615878305,711.7236750299314,1.6,2.0,-0.3999999999999999
L,Away,2013-2014,0.2,0.2,0.4,0.4,0.7,0.2,0.1,0,1271.331625203511,720.4350806502657,1.6,1.0,0.6000000000000001
W,Away,2013-2014,0.6,-0.19999999999999996,0.0,0.4,0.4,0.2,0.4,1,1720.4286298401223,270.3653732798857,1.4,1.8,-0.40000000000000013
L,Away,2013-2014,0.6,-0.19999999999999996,0.2,0.2,0.2,0.1,0.7,1,2117.435476600372,-75.0271785967418,1.4,2.0,-0.6000000000000001
D,Home,2013-2014,0.0,0.4,0.4,0.6,0.6,0.0,0.4,0,1186.0793004776317,791.9069483358467,1.4,0.4,0.9999999999999999
D,Home,2013-2014,0.8,-0.4,0.2,0.0,0.3,0.3,0.4,1,2268.533594117476,-315.0289318720286,1.4,2.6,-1.2000000000000002
L,Away,2013-2014,1.0,-0.8,0.0,0.0,0.5,0.5,0.0,0,1784.2224658562664,187.27112635163894,1.0,3.0,-2.0
W,Home,2013-2014,0.4,-0.2,0.0,0.6,0.8,0.2,0.0,0,1436.7709428675862,512.5080586597037,1.0,1.2,-0.19999999999999996
W,Away,2013-2014,0.4,-0.2,0.0,0.6,0.8,0.0,0.2,0,1361.2912186601732,591.7171934904429,1.0,1.2,-0.19999999999999996
W,Home,2013-2014,0.0,0.4,0.0,1.0,0.7,0.2,0.1,0,1457.0438180279696,580.6556408370545,1.6,0.0,1.6
W,Home,2013-2014,0.4,0.19999999999999996,0.4,0.2,0.7,0.2,0.1,0,1293.274487615615,747.4122980616667,2.0,1.6,0.3999999999999999
W,Away,2013-2014,0.0,0.8,0.2,0.8,0.7142857142857143,0.1428571428571428,0.1428571428571428,0,976.156946610515,1065.3645005538315,2.4,0.2,2.1999999999999997
W,Home,2014-2015,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0,1500.0,0.0,0.0,0.0,0.0
D,Away,2014-2015,0.0,1.0,1.0,0.0,0.5,0.4,0.1,0,1500.0,31.25,3.0,1.0,2.0
D,Away,2014-2015,0.0,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0,1458.4681316516535,75.02444234707855,2.0,0.5,1.5
