date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2018-10-01,20:00,Premier League,Matchweek 7,Mon,Home,W,2,1,Crystal Palace,1.8,0.4,45.0,10199.0,Simon Francis,4-4-2,Mike Dean,Match Report,,4.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,W,4,0,Watford,3.2,1.0,52.0,20139.0,Simon Francis,4-4-2,Jonathan Moss,Match Report,,6.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-10-20,15:00,Premier League,Matchweek 9,Sat,Home,D,0,0,Southampton,0.9,0.5,58.0,10986.0,Simon Francis,4-4-2,Lee Probert,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-10-27,15:00,Premier League,Matchweek 10,Sat,Away,W,3,0,Fulham,2.0,0.5,49.0,25071.0,Simon Francis,3-4-3,Andre Marriner,Match Report,,4.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-11-03,12:30,Premier League,Matchweek 11,Sat,Home,L,1,2,Manchester Utd,1.6,3.0,49.0,10792.0,Simon Francis,4-4-1-1,Paul Tierney,Match Report,,7.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-11-10,15:00,Premier League,Matchweek 12,Sat,Away,L,1,2,Newcastle Utd,1.6,2.2,60.0,49266.0,Simon Francis,4-4-1-1,Lee Probert,Match Report,,4.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-11-25,13:30,Premier League,Matchweek 13,Sun,Home,L,1,2,Arsenal,0.6,1.6,42.0,10792.0,Simon Francis,4-4-2,Craig Pawson,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-01,15:00,Premier League,Matchweek 14,Sat,Away,L,1,3,Manchester City,0.6,2.6,28.0,54409.0,Simon Francis,5-4-1,Stuart Attwell,Match Report,,1.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-04,19:45,Premier League,Matchweek 15,Tue,Home,W,2,1,Huddersfield,0.9,1.8,33.0,9980.0,Simon Francis,4-4-2,Roger East,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-08,12:30,Premier League,Matchweek 16,Sat,Home,L,0,4,Liverpool,0.3,1.6,41.0,10752.0,Simon Francis,4-4-2,Lee Mason,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-15,15:00,Premier League,Matchweek 17,Sat,Away,L,0,2,Wolves,0.6,1.8,62.0,30997.0,Andrew Surman,3-4-3,Simon Hooper,Match Report,,3.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-22,15:00,Premier League,Matchweek 18,Sat,Home,W,2,0,Brighton,0.8,0.8,57.0,10491.0,Simon Francis,4-4-2,Mike Dean,Match Report,,3.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-26,15:00,Premier League,Matchweek 19,Wed,Away,L,0,5,Tottenham,1.1,1.7,44.0,45154.0,Simon Francis,4-1-4-1,Chris Kavanagh,Match Report,,4.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-12-30,16:30,Premier League,Matchweek 20,Sun,Away,L,1,4,Manchester Utd,0.5,2.9,35.0,74556.0,Andrew Surman,3-5-2,Lee Mason,Match Report,,3.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-01-02,19:45,Premier League,Matchweek 21,Wed,Home,D,3,3,Watford,2.2,0.9,57.0,10261.0,Steve Cook,4-4-2,David Coote,Match Report,,12.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-01-13,14:15,Premier League,Matchweek 22,Sun,Away,L,0,2,Everton,1.9,1.0,49.0,38113.0,Steve Cook,4-4-1-1,Anthony Taylor,Match Report,,7.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Home,W,2,0,West Ham,1.1,1.1,39.0,10495.0,Steve Cook,4-4-2,Simon Hooper,Match Report,,4.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-01-30,19:45,Premier League,Matchweek 24,Wed,Home,W,4,0,Chelsea,2.0,0.7,32.0,10227.0,Andrew Surman,4-4-1-1,Roger East,Match Report,,7.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-02-02,17:30,Premier League,Matchweek 25,Sat,Away,L,0,2,Cardiff City,0.5,2.1,73.0,31939.0,Andrew Surman,4-4-1-1,Jonathan Moss,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-02-09,15:00,Premier League,Matchweek 26,Sat,Away,L,0,3,Liverpool,0.4,2.0,35.0,53178.0,Andrew Surman,4-5-1,Anthony Taylor,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-02-23,15:00,Premier League,Matchweek 27,Sat,Home,D,1,1,Wolves,2.4,1.5,45.0,10671.0,Dan Gosling,4-4-1-1,Roger East,Match Report,,2.0,2,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-02-27,19:45,Premier League,Matchweek 28,Wed,Away,L,1,5,Arsenal,0.9,2.5,36.0,59618.0,Andrew Surman,4-4-2,Chris Kavanagh,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-03-02,15:00,Premier League,Matchweek 29,Sat,Home,L,0,1,Manchester City,0.0,1.2,19.0,10699.0,Andrew Surman,5-4-1,Kevin Friend,Match Report,,0.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-03-09,15:00,Premier League,Matchweek 30,Sat,Away,W,2,0,Huddersfield,1.9,0.3,43.0,22304.0,Andrew Surman,4-4-2,Anthony Taylor,Match Report,,4.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-03-16,15:00,Premier League,Matchweek 31,Sat,Home,D,2,2,Newcastle Utd,1.3,1.1,49.0,10625.0,Charlie Daniels,4-4-2,Mike Dean,Match Report,,1.0,1,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-03-30,15:00,Premier League,Matchweek 32,Sat,Away,L,0,2,Leicester City,0.8,1.3,42.0,31530.0,Dan Gosling,4-4-2,Lee Mason,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-04-06,15:00,Premier League,Matchweek 33,Sat,Home,L,1,3,Burnley,1.1,1.2,59.0,10446.0,Dan Gosling,4-4-2,Martin Atkinson,Match Report,,2.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-04-13,15:00,Premier League,Matchweek 34,Sat,Away,W,5,0,Brighton,2.5,0.3,49.0,30460.0,Steve Cook,4-4-2,Kevin Friend,Match Report,,7.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-04-20,15:00,Premier League,Matchweek 35,Sat,Home,L,0,1,Fulham,2.2,2.5,49.0,10511.0,Steve Cook,4-4-2,David Coote,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-04-27,15:00,Premier League,Matchweek 36,Sat,Away,D,3,3,Southampton,2.3,2.5,56.0,31310.0,Steve Cook,5-3-2,Graham Scott,Match Report,,5.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-05-04,12:30,Premier League,Matchweek 37,Sat,Home,W,1,0,Tottenham,1.7,0.7,53.0,10630.0,Steve Cook,4-4-1-1,Craig Pawson,Match Report,,6.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Away,L,3,5,Crystal Palace,1.6,2.8,54.0,25433.0,Steve Cook,4-4-1-1,Roger East,Match Report,,8.0,0,2018-2019,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2018-2019/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-08-12,15:00,Premier League,Matchweek 1,Sat,Away,L,0,1,West Brom,0.5,1.3,69.0,25011.0,Simon Francis,4-4-1-1,Robert Madley,Match Report,,2.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-08-19,15:00,Premier League,Matchweek 2,Sat,Home,L,0,2,Watford,1.0,2.4,55.0,10501.0,Andrew Surman,4-4-1-1,Roger East,Match Report,,2.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-08-26,12:30,Premier League,Matchweek 3,Sat,Home,L,1,2,Manchester City,0.5,1.4,30.0,10419.0,Andrew Surman,5-3-2,Mike Dean,Match Report,,3.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-09-09,15:00,Premier League,Matchweek 4,Sat,Away,L,0,3,Arsenal,0.6,2.2,42.0,59262.0,Steve Cook,3-5-1-1,Anthony Taylor,Match Report,,2.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-09-15,20:00,Premier League,Matchweek 5,Fri,Home,W,2,1,Brighton,1.2,0.9,62.0,10369.0,Simon Francis,4-4-1-1,Craig Pawson,Match Report,,3.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-09-23,15:00,Premier League,Matchweek 6,Sat,Away,L,1,2,Everton,0.3,2.0,49.0,38133.0,Simon Francis,4-4-1-1,Martin Atkinson,Match Report,,4.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-09-30,15:00,Premier League,Matchweek 7,Sat,Home,D,0,0,Leicester City,1.4,0.6,61.0,10444.0,Simon Francis,4-4-1-1,Graham Scott,Match Report,,4.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-10-14,15:00,Premier League,Matchweek 8,Sat,Away,L,0,1,Tottenham,0.2,1.8,28.0,73502.0,Simon Francis,3-5-1-1,Robert Madley,Match Report,,1.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-10-21,15:00,Premier League,Matchweek 9,Sat,Away,W,2,1,Stoke City,1.1,1.2,47.0,29500.0,Simon Francis,4-4-1-1,Lee Probert,Match Report,,2.0,1,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-10-28,17:30,Premier League,Matchweek 10,Sat,Home,L,0,1,Chelsea,0.5,1.6,42.0,10998.0,Simon Francis,3-4-1-2,Craig Pawson,Match Report,,1.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-11-04,15:00,Premier League,Matchweek 11,Sat,Away,W,1,0,Newcastle Utd,1.5,0.7,52.0,52237.0,Simon Francis,4-4-2,Paul Tierney,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-11-18,15:00,Premier League,Matchweek 12,Sat,Home,W,4,0,Huddersfield,0.7,1.2,31.0,10879.0,Simon Francis,4-4-1-1,Lee Probert,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-11-25,15:00,Premier League,Matchweek 13,Sat,Away,D,0,0,Swansea City,0.4,0.9,51.0,20228.0,Andrew Surman,4-4-1-1,Stuart Attwell,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-11-29,19:45,Premier League,Matchweek 14,Wed,Home,L,1,2,Burnley,1.2,1.1,62.0,10302.0,Simon Francis,4-4-1-1,Roger East,Match Report,,2.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-03,13:30,Premier League,Matchweek 15,Sun,Home,D,1,1,Southampton,0.9,1.5,49.0,10764.0,Simon Francis,4-4-1-1,Jonathan Moss,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-09,15:00,Premier League,Matchweek 16,Sat,Away,D,2,2,Crystal Palace,0.7,3.9,55.0,24823.0,Simon Francis,4-4-1-1,Kevin Friend,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-13,20:00,Premier League,Matchweek 17,Wed,Away,L,0,1,Manchester Utd,0.8,1.1,43.0,74798.0,Simon Francis,4-4-1-1,Graham Scott,Match Report,,7.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-17,16:30,Premier League,Matchweek 18,Sun,Home,L,0,4,Liverpool,0.6,2.5,44.0,10780.0,Simon Francis,4-4-1-1,Andre Marriner,Match Report,,2.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-23,15:00,Premier League,Matchweek 19,Sat,Away,L,0,4,Manchester City,0.4,1.5,22.0,54270.0,Andrew Surman,3-4-3,Mike Jones,Match Report,,1.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-26,15:00,Premier League,Matchweek 20,Tue,Home,D,3,3,West Ham,2.9,1.7,55.0,10596.0,Simon Francis,4-4-1-1,Stuart Attwell,Match Report,,10.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2017-12-30,15:00,Premier League,Matchweek 21,Sat,Home,W,2,1,Everton,1.5,0.5,47.0,10497.0,Simon Francis,4-4-1-1,Lee Probert,Match Report,,7.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-01-01,12:30,Premier League,Matchweek 22,Mon,Away,D,2,2,Brighton,1.5,2.4,51.0,30152.0,Simon Francis,4-4-2,Michael Oliver,Match Report,,8.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
2018-01-14,13:30,Premier League,Matchweek 23,Sun,Home,W,2,1,Arsenal,0.8,1.1,41.0,10836.0,Simon Francis,3-4-3,Kevin Friend,Match Report,,5.0,0,2017-2018,Bournemouth,https://fbref.com/en/squads/4ba7cbea/2017-2018/matchlogs/all_comps/shooting/Bournemouth-Match-Logs-All-Competitions
