result,history_team1_draw_team2,is_opponent_big6,draw_before_team1,history_team1_win_team2,history_team1_lose_team2,lose_before_team2,win_before_team2,venue_Home
D,0.1842105263157894,0,0.4,0.631578947368421,0.1842105263157894,0.6,0.4,1
L,0.0,0,0.6,0.9,0.1,0.8,0.0,0
W,0.2285714285714285,0,0.4,0.6285714285714286,0.1428571428571428,0.2,0.6,1
W,0.4,0,0.2,0.5,0.1,0.6,0.4,0
L,0.3076923076923077,1,0.2,0.4358974358974359,0.2564102564102564,0.4,0.2,0
W,0.0,0,0.2,0.7272727272727273,0.2727272727272727,0.4,0.0,1
L,0.1794871794871795,1,0.0,0.5128205128205128,0.3076923076923077,0.0,1.0,0
L,0.3636363636363636,0,0.0,0.5454545454545454,0.0909090909090909,0.8,0.2,1
D,0.1818181818181818,0,0.0,0.5454545454545454,0.2727272727272727,0.6,0.2,1
W,0.358974358974359,1,0.2,0.282051282051282,0.358974358974359,0.2,0.2,0
W,0.0,0,0.2,0.8181818181818182,0.1818181818181818,0.4,0.2,1
D,0.2051282051282051,0,0.2,0.6153846153846154,0.1794871794871795,0.2,0.4,0
W,0.1891891891891892,1,0.4,0.4054054054054054,0.4054054054054054,0.2,0.6,1
D,0.2051282051282051,1,0.4,0.6153846153846154,0.1794871794871795,0.4,0.4,0
W,0.3333333333333333,0,0.4,0.6666666666666666,0.0,0.2,0.4,1
W,0.0,0,0.4,0.6,0.4,0.2,0.2,0
W,0.1111111111111111,0,0.4,0.6666666666666666,0.2222222222222222,0.8,0.0,1
W,0.2121212121212121,0,0.2,0.7575757575757576,0.0303030303030303,0.6,0.0,0
D,0.24,0,0.2,0.6,0.16,0.2,0.6,1
W,0.2,0,0.2,0.7333333333333333,0.0666666666666666,1.0,0.0,0
D,0.2121212121212121,0,0.2,0.5757575757575758,0.2121212121212121,0.2,0.6,1
W,0.1764705882352941,0,0.4,0.7647058823529411,0.0588235294117647,0.4,0.4,0
L,0.1875,0,0.0,0.75,0.0625,0.0,1.0,1
W,0.0,0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0
L,0.225,1,0.0,0.6,0.175,0.3333333333333333,0.3333333333333333,1
W,0.2222222222222222,0,0.0,0.6388888888888888,0.1388888888888889,0.25,0.5,0
D,0.35,1,0.0,0.3,0.35,0.2,0.4,1
L,0.3,1,0.2,0.425,0.275,0.6,0.4,1
W,0.225,0,0.2,0.6,0.175,0.4,0.4,0
W,0.2083333333333333,0,0.2,0.625,0.1666666666666666,0.6,0.0,1
W,0.2692307692307692,0,0.2,0.5769230769230769,0.1538461538461538,0.0,0.6,0
W,0.2352941176470588,0,0.2,0.5588235294117647,0.2058823529411764,0.2,0.6,0
D,0.1842105263157894,1,0.0,0.4210526315789473,0.3947368421052631,0.2,0.6,1
W,0.25,0,0.2,0.75,0.0,1.0,0.0,0
W,0.375,0,0.2,0.5,0.125,0.4,0.4,1
D,0.1666666666666666,0,0.2,0.7777777777777778,0.0555555555555555,0.4,0.6,0
W,0.25,0,0.4,0.5,0.25,0.6,0.2,1
W,0.2058823529411764,0,0.4,0.7647058823529411,0.0294117647058823,0.0,0.6,1
W,0.3333333333333333,0,0.2,0.5,0.1666666666666666,0.2,0.6,0
D,0.175,1,0.2,0.5,0.325,0.2,0.4,0
W,0.1785714285714285,0,0.4,0.7142857142857143,0.1071428571428571,0.2,0.0,0
L,0.2,0,0.2,0.8,0.0,0.8,0.2,1
D,0.2926829268292683,1,0.2,0.4146341463414634,0.2926829268292683,0.0,0.8,0
W,0.2592592592592592,0,0.4,0.5925925925925926,0.1481481481481481,0.6,0.2,1
D,0.2195121951219512,0,0.4,0.6097560975609756,0.1707317073170731,0.4,0.4,1
D,0.2,0,0.4,0.64,0.16,0.8,0.0,0
W,0.2162162162162162,0,0.6,0.6486486486486487,0.1351351351351351,0.6,0.4,1
D,0.3658536585365853,1,0.6,0.2926829268292683,0.3414634146341463,0.0,0.8,0
D,0.1764705882352941,0,0.6,0.7058823529411765,0.1176470588235294,0.4,0.4,0
W,0.2051282051282051,1,0.8,0.4102564102564102,0.3846153846153846,0.0,1.0,0
W,0.2285714285714285,0,0.6,0.5714285714285714,0.2,0.2,0.6,1
W,0.0,0,0.4,0.7142857142857143,0.2857142857142857,0.6,0.4,1
W,0.2195121951219512,1,0.4,0.5853658536585366,0.1951219512195122,0.2,0.6,0
W,0.3076923076923077,0,0.2,0.5384615384615384,0.1538461538461538,0.4,0.2,1
D,0.3333333333333333,0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.6,0
W,0.2,0,0.2,0.7714285714285715,0.0285714285714285,0.4,0.4,0
L,0.2105263157894736,0,0.2,0.7368421052631579,0.0526315789473684,0.4,0.4,1
L,0.1951219512195122,1,0.2,0.4878048780487805,0.3170731707317073,0.0,0.6,1
D,0.1724137931034483,0,0.2,0.7241379310344828,0.1034482758620689,0.8,0.0,1
W,0.2307692307692307,0,0.4,0.5384615384615384,0.2307692307692307,0.6,0.2,0
W,0.4,0,0.0,0.5,0.1,0.0,0.0,1
D,0.25,0,0.0,0.6071428571428571,0.1428571428571428,1.0,0.0,0
W,0.2142857142857142,0,0.5,0.5714285714285714,0.2142857142857142,1.0,0.0,0
W,0.2105263157894736,0,0.3333333333333333,0.6578947368421053,0.131578947368421,0.6666666666666666,0.0,1
W,0.2222222222222222,0,0.25,0.5833333333333334,0.1944444444444444,0.0,0.5,0
L,0.1944444444444444,0,0.2,0.7777777777777778,0.0277777777777777,0.4,0.4,1
D,0.238095238095238,0,0.2,0.5952380952380952,0.1666666666666666,0.2,0.6,1
L,0.2,0,0.2,0.7,0.1,0.4,0.2,0
L,0.1904761904761904,1,0.2,0.4761904761904761,0.3333333333333333,0.0,0.6,1
W,0.2142857142857142,1,0.2,0.5952380952380952,0.1904761904761904,0.6,0.4,0
L,0.2,1,0.2,0.425,0.375,0.2,0.6,1
L,0.0,0,0.2,0.8333333333333334,0.1666666666666666,0.8,0.2,0
D,0.3809523809523809,1,0.0,0.2857142857142857,0.3333333333333333,0.0,0.8,0
W,0.3095238095238095,1,0.2,0.4047619047619047,0.2857142857142857,0.2,0.8,1
W,0.2222222222222222,0,0.2,0.6666666666666666,0.1111111111111111,0.4,0.4,1
W,0.0,0,0.2,0.75,0.25,0.2,0.4,0
D,0.2051282051282051,0,0.2,0.6666666666666666,0.1282051282051282,0.6,0.2,0
W,0.2857142857142857,0,0.4,0.5714285714285714,0.1428571428571428,0.2,0.0,1
L,0.2,0,0.2,0.6,0.2,0.4,0.2,1
D,0.1891891891891892,0,0.2,0.7567567567567568,0.054054054054054,0.6,0.4,0
W,0.0,0,0.4,0.0,0.0,0.8,0.2,0
W,0.2162162162162162,0,0.4,0.5945945945945946,0.1891891891891892,0.4,0.6,1
D,0.2666666666666666,0,0.2,0.6,0.1333333333333333,0.4,0.0,0
D,0.2758620689655172,0,0.4,0.5862068965517241,0.1379310344827586,0.2,0.4,1
W,0.0,0,0.6,0.75,0.25,0.0,0.4,1
W,0.3636363636363636,0,0.4,0.5454545454545454,0.0909090909090909,0.4,0.4,0
D,0.0,0,0.4,0.7692307692307693,0.2307692307692307,0.6,0.2,1
L,0.1951219512195122,1,0.6,0.4146341463414634,0.3902439024390244,0.2,0.6,0
W,0.2093023255813953,1,0.4,0.6046511627906976,0.1860465116279069,0.4,0.6,1
D,0.1904761904761904,0,0.2,0.6666666666666666,0.1428571428571428,0.4,0.6,1
L,0.2558139534883721,0,0.4,0.5813953488372093,0.1627906976744186,0.8,0.2,0
W,0.0,0,0.4,0.7692307692307693,0.2307692307692307,0.6,0.2,1
L,0.1860465116279069,1,0.2,0.4651162790697674,0.3488372093023256,0.0,0.8,0
L,0.3023255813953488,1,0.2,0.4186046511627907,0.2790697674418604,0.6,0.4,0
D,0.3953488372093023,1,0.2,0.2790697674418604,0.3255813953488372,0.4,0.6,1
W,0.0,0,0.2,1.0,0.0,0.2,0.6,1
L,0.0,0,0.2,0.7777777777777778,0.2222222222222222,0.2,0.6,0
L,0.2105263157894736,0,0.2,0.6842105263157895,0.1052631578947368,0.2,0.4,0
L,0.0,0,0.0,0.7,0.3,0.0,0.0,1
L,0.0,0,0.0,1.0,0.0,0.0,0.0,0
W,0.1818181818181818,1,0.0,0.4545454545454545,0.3636363636363636,0.0,0.0,1
W,0.3,0,0.0,0.5666666666666667,0.1333333333333333,0.3333333333333333,0.3333333333333333,0
W,0.2272727272727272,0,0.0,0.6363636363636364,0.1363636363636363,0.75,0.0,0
W,0.2954545454545454,1,0.0,0.4090909090909091,0.2954545454545454,0.0,1.0,1
L,0.1904761904761904,1,0.0,0.4047619047619047,0.4047619047619047,0.0,0.6,0
W,0.25,0,0.0,0.5681818181818182,0.1818181818181818,0.0,0.4,0
D,0.225,0,0.0,0.65,0.125,0.2,0.4,1
W,0.2045454545454545,1,0.2,0.6136363636363636,0.1818181818181818,0.2,0.8,1
D,0.4090909090909091,1,0.2,0.2727272727272727,0.3181818181818182,0.0,0.8,0
W,0.2105263157894736,0,0.4,0.6052631578947368,0.1842105263157894,0.2,0.6,1
L,0.2105263157894736,0,0.4,0.7368421052631579,0.0526315789473684,0.6,0.2,0
W,0.2,0,0.4,0.7,0.1,0.2,0.4,0
W,0.0,0,0.2,0.0,0.0,0.2,0.4,1
W,0.1875,0,0.2,0.5625,0.25,0.6,0.2,0
W,0.1,0,0.0,0.7,0.2,0.8,0.2,1
W,0.1860465116279069,1,0.0,0.3953488372093023,0.4186046511627907,0.2,0.6,1
D,0.2,0,0.0,0.65,0.15,0.8,0.2,0
L,0.2888888888888888,1,0.2,0.4222222222222222,0.2888888888888888,0.0,0.8,0
W,0.238095238095238,0,0.2,0.6190476190476191,0.1428571428571428,0.4,0.2,1
D,0.3333333333333333,0,0.2,0.5833333333333334,0.0833333333333333,0.4,0.0,1
W,0.3846153846153846,0,0.4,0.5384615384615384,0.0769230769230769,0.4,0.0,0
W,0.217391304347826,0,0.4,0.6521739130434783,0.1304347826086956,0.4,0.4,1
L,0.1777777777777777,1,0.2,0.4666666666666667,0.3555555555555555,0.2,0.6,0
D,0.2903225806451613,0,0.2,0.5806451612903226,0.1290322580645161,0.6,0.4,1
L,0.2439024390243902,0,0.4,0.6341463414634146,0.1219512195121951,0.4,0.4,0
W,0.0,0,0.2,0.6666666666666666,0.3333333333333333,0.2,0.4,1
W,0.2444444444444444,0,0.2,0.5777777777777777,0.1777777777777777,0.2,0.2,1
W,0.0,0,0.2,1.0,0.0,0.8,0.0,0
D,0.2,1,0.2,0.6222222222222222,0.1777777777777777,0.4,0.2,0
W,0.2051282051282051,0,0.2,0.717948717948718,0.0769230769230769,0.0,0.8,1
L,0.0,0,0.2,0.6363636363636364,0.3636363636363636,0.4,0.6,0
L,0.2051282051282051,0,0.2,0.6153846153846154,0.1794871794871795,0.6,0.2,0
W,0.1764705882352941,0,0.2,0.5882352941176471,0.2352941176470588,0.4,0.6,1
W,0.0909090909090909,0,0.2,0.7272727272727273,0.1818181818181818,0.6,0.4,0
W,0.4222222222222222,1,0.0,0.2666666666666666,0.3111111111111111,0.6,0.2,1
W,0.1935483870967742,0,0.0,0.7096774193548387,0.0967741935483871,0.4,0.4,1
